Read input files
Log likelihood: -69.2057
Log likelihood: -68.5049
Log likelihood: -67.4456
Log likelihood: -66.7164
Log likelihood: -66.1383
Log likelihood: -70.116
Log likelihood: -68.7154
Log likelihood: -68.7506
Log likelihood: -69.0043
Log likelihood: -61.8919
Log likelihood: -68.8366
Log likelihood: -64.5647
Log likelihood: -65.9658
Log likelihood: -66.4318
Log likelihood: -68.7154
Log likelihood: -67.8908
Log likelihood: -69.3265
Log likelihood: -74.2851
Log likelihood: -67.8922
Log likelihood: -66.1383
Log likelihood: -66.5191
Log likelihood: -66.2991
Log likelihood: -71.3423
Log likelihood: -64.7571
Log likelihood: -65.2003
Log likelihood: -66.5191
Log likelihood: -62.7087
Log likelihood: -64.5647
Log likelihood: -60.8116
Log likelihood: -61.4555
Log likelihood: -65.6734
Log likelihood: -66.1174
Log likelihood: -63.4042
Log likelihood: -63.1955
Log likelihood: -69.8606
Log likelihood: -69.2828
Log likelihood: -64.6183
Log likelihood: -72.9683
Log likelihood: -64.3119
Log likelihood: -64.8029
Log likelihood: -68.7154
Log likelihood: -62.3356
Log likelihood: -65.7917
Log likelihood: -66.8393
Log likelihood: -60.5698
Log likelihood: -65.0289
Log likelihood: -69.3265
Log likelihood: -65.3357
Log likelihood: -68.4643
Log likelihood: -64.5458
Log likelihood: -75.7587
Log likelihood: -63.7523
Log likelihood: -74.7133
Log likelihood: -61.4555
Log likelihood: -66.8772
Log likelihood: -68.2494
Log likelihood: -69.8774
Log likelihood: -60.8116
Log likelihood: -69.3389
Log likelihood: -68.4712
Log likelihood: -65.068
Log likelihood: -66.487
Log likelihood: -73.3682
Log likelihood: -63.7716
Log likelihood: -67.8908
Log likelihood: -71.3265
Log likelihood: -69.9269
Log likelihood: -64.8521
Log likelihood: -65.1921
Log likelihood: -63.8516
Log likelihood: -64.0127
Log likelihood: -72.2233
Log likelihood: -62.9365
Log likelihood: -68.9047
Log likelihood: -65.358
Log likelihood: -73.0137
Log likelihood: -64.5647
Log likelihood: -64.0216
Log likelihood: -71.2371
Log likelihood: -65.5415
Log likelihood: -68.4643
Log likelihood: -71.3172
Log likelihood: -68.2009
Log likelihood: -66.4315
Log likelihood: -64.287
Log likelihood: -70.5433
Log likelihood: -67.4297
Log likelihood: -65.0875
Log likelihood: -68.8108
Log likelihood: -66.694
Log likelihood: -69.0165
Log likelihood: -65.5817
Log likelihood: -71.2617
Log likelihood: -61.5192
Log likelihood: -68.5049
Log likelihood: -68.7506
Log likelihood: -63.4915
Log likelihood: -68.4643
Log likelihood: -68.9377
Log likelihood: -61.7507
Completed simulation 100
Log likelihood: -72.7021
Log likelihood: -61.5192
Log likelihood: -67.1193
Log likelihood: -64.5647
Log likelihood: -64.8029
Log likelihood: -69.9269
Log likelihood: -67.9192
Log likelihood: -74.7133
Log likelihood: -70.3369
Log likelihood: -65.0049
Log likelihood: -69.9269
Log likelihood: -67.4456
Log likelihood: -64.5647
Log likelihood: -70.2164
Log likelihood: -67.9192
Log likelihood: -68.5049
Log likelihood: -64.5647
Log likelihood: -66.1383
Log likelihood: -63.6714
Log likelihood: -65.358
Log likelihood: -66.1383
Log likelihood: -68.4712
Log likelihood: -63.2082
Log likelihood: -67.9372
Log likelihood: -63.4079
Log likelihood: -71.0588
Log likelihood: -67.8908
Log likelihood: -64.3923
Log likelihood: -63.4286
Log likelihood: -67.9372
Log likelihood: -68.5049
Log likelihood: -62.8824
Log likelihood: -63.1797
Log likelihood: -64.5647
Log likelihood: -73.1702
Log likelihood: -66.694
Log likelihood: -68.8838
Log likelihood: -65.6085
Log likelihood: -68.4532
Log likelihood: -65.4381
Log likelihood: -68.7154
Log likelihood: -67.1791
Log likelihood: -64.9882
Log likelihood: -71.2617
Log likelihood: -64.6324
Log likelihood: -66.8773
Log likelihood: -67.4828
Log likelihood: -63.786
Log likelihood: -66.4963
Log likelihood: -64.5647
Log likelihood: -63.7716
Log likelihood: -61.8039
Log likelihood: -71.2617
Log likelihood: -62.8824
Log likelihood: -61.4555
Log likelihood: -65.73
Log likelihood: -64.5647
Log likelihood: -68.4643
Log likelihood: -62.8108
Log likelihood: -63.186
Log likelihood: -66.2991
Log likelihood: -62.9365
Log likelihood: -68.8838
Log likelihood: -65.2003
Log likelihood: -73.5861
Log likelihood: -68.9047
Log likelihood: -69.3389
Log likelihood: -64.8029
Log likelihood: -68.5049
Log likelihood: -69.0126
Log likelihood: -64.5647
