Read input files
Log likelihood: -68.6774
Log likelihood: -67.8799
Log likelihood: -66.8616
Log likelihood: -66.0395
Log likelihood: -65.6106
Log likelihood: -69.4548
Log likelihood: -68.2519
Log likelihood: -68.1585
Log likelihood: -68.4893
Log likelihood: -61.3556
Log likelihood: -68.2148
Log likelihood: -63.9988
Log likelihood: -65.3475
Log likelihood: -65.8574
Log likelihood: -68.2519
Log likelihood: -67.2877
Log likelihood: -68.71
Log likelihood: -73.5902
Log likelihood: -67.3568
Log likelihood: -65.6106
Log likelihood: -65.9364
Log likelihood: -65.7286
Log likelihood: -70.6164
Log likelihood: -64.1942
Log likelihood: -64.6183
Log likelihood: -65.9364
Log likelihood: -62.2295
Log likelihood: -63.9988
Log likelihood: -60.3045
Log likelihood: -60.9592
Log likelihood: -65.1326
Log likelihood: -65.5163
Log likelihood: -62.9253
Log likelihood: -62.6642
Log likelihood: -69.2257
Log likelihood: -68.6852
Log likelihood: -64.0643
Log likelihood: -72.3456
Log likelihood: -63.6888
Log likelihood: -64.3633
Log likelihood: -68.2519
Log likelihood: -61.809
Log likelihood: -65.1496
Log likelihood: -66.279
Log likelihood: -60.1776
Log likelihood: -64.4446
Log likelihood: -68.71
Log likelihood: -64.7323
Log likelihood: -67.8202
Log likelihood: -64.0868
Log likelihood: -75.1223
Log likelihood: -63.2904
Log likelihood: -74.0359
Log likelihood: -60.9592
Log likelihood: -66.3017
Log likelihood: -67.6796
Log likelihood: -69.2114
Log likelihood: -60.3045
Log likelihood: -68.7398
Log likelihood: -67.7534
Log likelihood: -64.4936
Log likelihood: -65.9055
Log likelihood: -72.8705
Log likelihood: -63.2135
Log likelihood: -67.2877
Log likelihood: -70.7116
Log likelihood: -69.2596
Log likelihood: -64.3169
Log likelihood: -64.5384
Log likelihood: -63.3179
Log likelihood: -63.4545
Log likelihood: -71.585
Log likelihood: -62.4338
Log likelihood: -68.3496
Log likelihood: -64.9125
Log likelihood: -72.376
Log likelihood: -63.9988
Log likelihood: -63.4219
Log likelihood: -70.5729
Log likelihood: -64.9304
Log likelihood: -67.8202
Log likelihood: -70.6209
Log likelihood: -67.5134
Log likelihood: -65.8519
Log likelihood: -63.7781
Log likelihood: -69.9212
Log likelihood: -66.901
Log likelihood: -64.4793
Log likelihood: -68.1944
Log likelihood: -66.0379
Log likelihood: -68.4009
Log likelihood: -64.962
Log likelihood: -70.6494
